idx,config_id,true_energy,oob_models_energy,oob_models_force,energy_std_oob,force_std_rms_oob,source
1808,74afc04f0eb8c8ddb2cadaf64d226fefe5b50fea,-23374.23046875,3,3,0.027594332908045634,0.0021902329950914436,bi4-6
1809,edafe56c876d424c54a65e2d79c08e82a69129f5,-23374.322265625,3,3,0.006982024907887911,0.0011679928264825875,bi4-6
1810,661261df97ec1176f93fd0a2a7512f8ac92e21b3,-23374.314453125,3,3,0.005067724887180314,0.001520980026092321,bi4-6
1811,263c96d9789720ce2d503213ad57f3bf35fcd756,-23374.3125,1,1,0.0,0.0,bi4-6
1812,29bf15d240f9842cb0362c09fee4aa9897d472a8,-23374.31640625,5,5,0.020288224302019955,0.0038555528991949216,bi4-6
1813,e5c3f86844fce806ed35318092f6b57765e79c90,-23374.1796875,3,3,0.026044003750443204,0.006089235581219463,bi4-6
1814,9b11e703c738f995d5054a442cacd6692f306bfd,-23374.166015625,3,3,0.007053309726872558,0.001587481542644233,bi4-6
1815,99973904dc1e0058bbe1357efa92dc2dd2ac08c5,-23374.3203125,2,2,0.03011500285986412,0.0030190193372546382,bi4-6
1816,72a7b06c5688a5a0f48ad2732338ed9daf7a660c,-23374.02734375,1,1,0.0,0.0,bi4-6
1817,4add531f88b5997a77c30d8e64e7c93729f47cb9,-23374.32421875,1,1,0.0,0.0,bi4-6
1818,837cf31f0c2bf19362b9f9be858fbac73d1760f8,-23374.24609375,5,5,0.019637161431107664,0.0016138103578595536,bi4-6
1819,a9a0115cf2cbd14859708b2f7a49d05a380057cf,-23374.3203125,2,2,0.02821369003233642,0.0007770628102344071,bi4-6
1820,344b044bf30ae1d26984c9d3628cf1ee408eb548,-23374.146484375,5,5,0.019789494838040926,0.0026144676775447565,bi4-6
1821,412df87fcf65a2978d148b084e258e2fad4efdc3,-23374.2109375,1,1,0.0,0.0,bi4-6
1822,e8c22be72ce3deefcc1b154209889d38fbdaf2e1,-23374.224609375,5,5,0.01967810082233564,0.003137377558028673,bi4-6
1823,9785b30dd3d144cc9f57008874d14ef214681e98,-23374.095703125,3,3,0.026484719418884254,0.0028873906599797454,bi4-6
1824,5e93082900f706848c1cbf9a176604b2482fc129,-23374.302734375,3,3,0.0031969682491977155,0.0015373757612334696,bi4-6
1825,01a37e34d9171e4a4079b843c7befa1d9d6281ef,-23374.328125,2,2,0.028163863183752202,0.0016279247283898283,bi4-6
1826,ea1212988b0ede60287ca5502587e64f3c0cd09f,-23374.37890625,3,3,0.006378584581498572,0.0034322084079164814,bi4-6
1827,dbc79d3d038327f69b3a7911350be281199f6045,-23374.2109375,1,1,0.0,0.0,bi4-6
1828,9ee59b46811838e34ed4f09cb31d60d6c9afc325,-23374.302734375,4,4,0.005680255361585701,0.0019412707582529757,bi4-6
1829,7129c70dbb60f60f0c44d1338ecefffc81a6c534,-23374.234375,3,3,0.003291616709208771,0.0021067423746337225,bi4-6
1830,632ea293f8473e2b185270314bb6e85c4a9d9237,-23374.326171875,1,1,0.0,0.0,bi4-6
1831,53e2b770bb69985f1d77064cb64123ba8df31156,-23374.31640625,3,3,0.024009491034312734,0.001309717239963021,bi4-6
1832,3ad16bbcb1f552109bf46ea9d25ca85748afc932,-23374.29296875,3,3,0.02630764225679559,0.0017394788920768697,bi4-6
1833,384de201f2d8ce57d34e7dff288918daeaeef3c8,-23374.248046875,2,2,0.007572387410454447,0.001744697665851523,bi4-6
1834,d680f83ab423df7f0bb1b4780230a581ace2631a,-23373.576171875,4,4,0.021584387284376613,0.009448542598018476,bi4-6
1835,7ea85372b46b17db231a22ad473541e70a6a3bc8,-23374.3515625,1,1,0.0,0.0,bi4-6
1836,038c62917b9a4942c11c5db00f49aeff2bd01b82,-23374.2734375,2,2,0.036011175333375806,0.005694187865461858,bi4-6
1837,ef4bacea40b3fd79f07636cb757b73a95b3f60cd,-23374.22265625,2,2,0.0018452635282268457,0.0029459098810540323,bi4-6
1838,adb3fcfb3dfa65880fff624acb82b8e3ccd7eb9a,-23374.36328125,1,1,0.0,0.0,bi4-6
1839,a4b15d601a2134b4d32c30920afd8d854be32060,-23374.2265625,3,3,0.0048009030315165685,0.004627150569915194,bi4-6
1840,b175966a8772640885516f568335c0e046188406,-23374.07421875,1,1,0.0,0.0,bi4-6
1841,764084653d66204cad33b6ed1285fb3e84b72b3f,-23374.251953125,2,2,0.026758894719070964,0.004934675753587424,bi4-6
1842,5a75d377c3bf67365081b0421bbae37288ce8888,-23374.2421875,2,2,0.005386545013267699,0.0034191323205749156,bi4-6
1843,d90815e0647735f46b2d3e3874f7874c6396da81,-23374.296875,2,2,0.001999586125372021,0.0007990179586671928,bi4-6
1844,bd9cd6e7dfd7a1fc020ec955d72d829ffaa7f780,-23374.123046875,3,3,0.006596666687299668,0.005041580040332175,bi4-6
1845,9d4e7ce980efd1da5751071e2410b87cf6b91d05,-23373.58984375,2,2,0.037692831741269965,0.02575728829485713,bi4-6
1846,9d88bfb5ebfabef3f2633a821f2c27c7d00dd31b,-23374.26171875,1,1,0.0,0.0,bi4-6
1847,18b86c487d28c81ec49befa520828bab5fab3d2d,-23374.080078125,3,3,0.026935517215358612,0.005014893823846292,bi4-6
1848,517c1690c6fabedc44477758b99e4643f8badefb,-23374.322265625,5,5,0.019598041769758934,0.0022854057662591437,bi4-6
1849,7d4ce6483d057bde38e1d646743693e28be188f3,-23374.359375,3,3,0.005278724959359492,0.000753323461996879,bi4-6
1850,8bef96fb19473f1dbab3e8cbd31961cdb30a886f,-23374.349609375,3,3,0.024206336976286165,0.0012349120939416905,bi4-6
1851,72d8ae5480b97c42540a1ff666e35c4d38c53d59,-23374.25390625,4,4,0.022097702578681596,0.0017773191962157304,bi4-6
1852,e4b6f09ca90385d7cfdb9b8b012b5d7078650e0d,-23374.3359375,0,0,,,bi4-6
1853,2d5da888994869353a6b6cb816d69b2b7aa63945,-23374.19140625,2,2,0.0361975862062311,0.0029596810925362764,bi4-6
1854,c972096b8cf22823e94234c70b5d5918547ec3ff,-23374.30078125,3,3,0.006661510372689721,0.0018765191096663683,bi4-6
1855,dacd7792b832d0e3120fc9f45f5eeae2642514eb,-23374.3125,3,3,0.002474561401469173,0.004028460220074646,bi4-6
1856,5521a3bea32f3bc6caa8c3171bc871d6db5e4886,-23374.251953125,1,1,0.0,0.0,bi4-6
1857,2c45995a81f2bb547f821626395cbb54c5bd1cb9,-23374.34375,3,3,0.02428474377129807,0.0008564904613222537,bi4-6
1858,d725052a00c7cad99423b9e72ff2dbfe98e4e62b,-23374.34375,5,5,0.019789220038444636,0.0011090221547909527,bi4-6
1859,4418ddc12c05e4babcf70e448d9ed9efa52c2afa,-23374.322265625,3,3,0.021363524253632134,0.00838594126726117,bi4-6
1860,06c02bd44b3497cfb55bd89f022e12fe4cf10707,-23374.138671875,3,3,0.024737078235009455,0.007646671610777749,bi4-6
1861,4f1614fc1a78291af4505125738b846687905d1d,-23374.2734375,5,5,0.01906454114459673,0.006697312532334919,bi4-6
1862,a3844bcc6470a52c43e936179f923535252c8c82,-23374.337890625,3,3,0.005354079625226004,0.0009261486875046458,bi4-6
1863,0859464cef19b13d6fefcdd83082f5d5adb7e7a6,-23374.20703125,2,2,0.009381539467942856,0.0018106460647572447,bi4-6
1864,2b9c0f45b25dcf3576e6dcbce9da515bdfbbd34a,-23374.240234375,3,3,0.02266069942851992,0.002764212498883065,bi4-6
1865,8b4f98359a56b583a580c46dd518d0b6363cc558,-23374.3046875,5,5,0.019624625746002038,0.0021756886966244394,bi4-6
1866,1fe8e7f7ded2606a955299e6d780dfbf10d95168,-23374.22265625,2,2,0.002162801686973479,0.002718141129322324,bi4-6
1867,7d51311740a45c2ac621c1081b006eb5201dc7fe,-23374.259765625,2,2,0.009386642922918456,0.0010523921360492058,bi4-6
1868,03d608076f2a6fd2bf5d1c2e2e76c8e19028fc6c,-23374.32421875,3,3,0.026219851067672266,0.0010941763487217287,bi4-6
1869,31a97540c8a31a6c17d338482211a1af703d2407,-23374.111328125,1,1,0.0,0.0,bi4-6
1870,d10aaf27bb85049e18cebc175868493d72328e34,-23374.2734375,5,5,0.019955379208047165,0.004863914524349774,bi4-6
1871,4d4e5d1d8034430eb60bb4534797b2eb47e5f28c,-23374.31640625,1,1,0.0,0.0,bi4-6
1872,dfb561338c18faaed47d2fbb6ffab3f8b357326d,-23374.294921875,1,1,0.0,0.0,bi4-6
1873,f9612156e6cbcc1a1d6c333469e3837975eb9e19,-23374.185546875,2,2,0.0019068383940982786,0.004479281769549619,bi4-6
1874,53dd3c48dca9a9e6e82f82776da3e55998c371a5,-23374.111328125,2,2,0.03723237301212717,0.008893674721319262,bi4-6
1875,68c6eaaad6d4eb689827864a7db2d2bacc45671e,-23374.13671875,4,4,0.022967158476589103,0.002633830166645965,bi4-6
1876,dad133235a4c78027a8ac5ee2811188676ea4a7f,-23374.185546875,2,2,0.007973137130967202,0.003871092938093312,bi4-6
1877,249d94ba18301364a698042e16e5cd5be71a3339,-23374.32421875,3,3,0.006875902958599418,0.0013706743428120902,bi4-6
1878,0996f76a93c7ded82eec22ddc866e672da6925b5,-23374.25,3,3,0.023453061688283747,0.002516138236321348,bi4-6
1879,d0b5c2106aeda47854ce99bfd5a2fbaa8309fd13,-23374.248046875,5,5,0.019317267705764942,0.005737077681305723,bi4-6
1880,9f2bffa6402ea3e6c7ac6ea72a601b87d36bd227,-23374.263671875,2,2,0.03578638252125151,0.0032412672710367954,bi4-6
