atoms,coordinates,total_energy,forces,source
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.3694034244807065, 0.08952320932712088, -1.5641082301243687], [-0.9776894681334083, -1.5740960265545, -0.9461764772365923], [0.9777006378870892, 1.5742681358216082, 0.9462623296493624], [-1.3694145942343887, -0.08969531859422886, 1.5640223777115998], [-1.8479534513834854, 3.7470156102078027, -4.269382270135784], [-0.437229512421617, 1.164769637581875, -4.282700103258596], [-3.6146336327176973, 2.7927309137203955, -6.420670435883427], [-2.203717552352958, 0.21038728394759465, -6.433668874637208], [-7.533016569825378, 7.188637638132963, -6.493300719156378], [-8.991052250565119, 6.710723505287771, -3.982515245425372], [-6.575761886270474, 4.406044863047002, -6.4668463054110745], [-8.034092394493253, 3.928365498685817, -3.9559806536646125], [-0.8510482166731438, -3.1721303878784433, 2.8975601877407504], [1.8526381045942388, -3.9363517747708077, 2.3738331861416837]]",[-81777.55148637884],"[[-0.14023375158492887, -0.07883577424099052, 0.1273640876152855], [-0.05841606167543111, -0.13720951553505306, -0.11484054574405257], [0.1846305570114025, 0.012904898386792495, 0.024689926463202838], [-0.21503700540438536, -0.2753068849032891, 0.3299955134265175], [0.04122848981820588, 0.17034262033395078, 0.13331105250626246], [0.038247453467464616, 0.032812452062445784, 0.07242529061653094], [-0.012204637485894657, 0.13025544898052416, -0.03168538265924274], [0.1074738683267031, -0.4356587584866734, -0.17826254803458622], [-0.13040447020191676, 0.2676064266895079, -0.0025385101719243627], [-0.007322171597088849, 0.05528178234957874, -0.027267345674940487], [-0.027790370052796987, -0.14499312327091565, 0.0030549298963386093], [0.012643365629027611, -0.07054067096020318, 0.03196610614158447], [0.9664602134734095, 0.35180706774481424, -0.6955192698334453], [-0.7611744821391128, 0.11539004221465336, 0.3315789024703823]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.18828192861342719, -1.9692136012376247, 0.6453389865712836], [-0.43855126216850626, 0.6710529388911092, 1.9199650170369027], [0.4385295512199263, -0.6710609435789525, -1.920156280100991], [0.1883036395620073, 1.96922160592547, -0.6451477235071958], [-3.504128564466863, -2.710718194743849, 3.858591146532678], [-0.564819421913838, -2.8311906401483906, 3.9238737183604506], [-3.63959152255574, -5.070195683977087, 5.611980630344652], [-0.700090721656724, -5.190343864736441, 5.677182038644328], [4.552766190938027, -0.1485005603450107, -4.584377060472243], [2.2817076714888658, -0.35318504727065025, -6.444138099377879], [2.9256405421900094, 1.5123129657662595, -2.780486966307083], [0.6545806084962316, 1.3073307262684997, -4.640492564828576], [-3.9690726686271747, 4.051856760650518, 1.5364157910254082], [-3.143949265655925, 1.89514352176107, -0.14762797303303532]]",[-81778.07738355393],"[[0.07577009198530298, -0.2184618709697441, 0.45519575942820756], [-0.6042609981311722, -0.2881706867544926, 0.07745529677049187], [0.07587854117644063, 0.07667974878531493, -0.5119885285167095], [-0.587437232429651, 0.4498458050204493, -0.28618790232534275], [0.024981191474318026, 0.20059408254291805, -0.0958686221668672], [0.0006858729996743586, 0.19134057431930296, -0.023917263257363406], [-0.10734526167566694, -0.20199199210246155, 0.08201545927370613], [0.0246916850987348, -0.19438342516632995, 0.24056591414493556], [0.24173026456453253, -0.20850269738340635, -0.28236405275143156], [0.038012953303242204, -0.02534518274955175, -0.03262793931344619], [0.020244378659906442, 0.0722861938588129, 0.19536882670723604], [-0.09457329968002147, 0.2519425376856164, -0.1812737742952928], [0.03833671193402543, -0.16314856687802812, -0.31088526442298775], [0.8388372670491212, 0.06202512117282167, 0.6713848253723028]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.6800334291818069, -0.10875145528390806, -1.2228554687025572], [-1.1554640469993316, -0.8395997967589013, -1.5129044716583528], [1.1555078803558705, 0.8397319364494291, 1.5130376434986264], [-1.6800772625383478, 0.10861931559338028, 1.2227222968622848], [-1.282579206663085, 1.0997564411154133, -5.3384655970086765], [-3.4920001724243153, 0.49622330724535146, -3.4911647519491344], [-2.623319189521542, 3.59835502314641, -6.125409268050256], [-4.83266619618797, 2.994579410594354, -4.2778182469388515], [-1.510439725110958, -2.4071313349254813, 3.4900605450943645], [1.375430188658156, -2.4030139509142536, 2.915559415649736], [-0.9418370700824135, -2.8569201884203137, 6.34211943738977], [1.9441482429102401, -2.852626162025788, 5.767295897511642], [-6.2414728987642505, -0.672610745151032, -7.767937981873498], [-3.672236354235613, 0.5789855825134923, -7.740112902696298]]",[-81777.68221063027],"[[0.17980911886088127, 0.16622263093464285, -0.24785504704818564], [-0.1697219556886063, 0.03901259876351537, -0.4061003632279922], [-0.054191274053487545, -0.2839240447436284, 0.0955182834569474], [-0.12121714221016236, 0.10250099211648515, 0.12802249607584815], [-0.03606808752442185, -0.3696027109771565, -0.16719337717944927], [-0.01501639745337083, -0.2450339796821339, 0.2165420786027771], [-0.2068955513332326, -0.05746953523575785, -0.36113400671520246], [-0.13907829718717485, 0.1773650268481866, 0.31847773624445547], [-0.05884173374951246, 0.15016047783148098, -0.26605774755745815], [-0.12080298868459445, 0.30487535889191947, -0.23153228678490728], [0.34949163380524734, -0.21031542895570826, 0.5125011039255574], [-0.15403472105513846, -0.14123550535095672, 0.40272897663787444], [0.36393522515390514, 0.2203783723228501, 0.23925758186892063], [0.1829154245689153, 0.15050418309158728, -0.22397483340780408]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.5938051369704214, -0.2204531468463954, 1.3194318076136855], [-0.07131934504127213, 2.0632247159951156, 0.2586933422399147], [0.07132190041523623, -2.063387728247023, -0.2587959944478403], [1.5938025815964585, 0.22061615909830345, -1.319329155405761], [3.5894753017080188, -0.15987724262961622, -3.9669184520228735], [3.5161995650256763, 0.21154651268888547, -6.884963811536801], [5.3888171441898525, 2.1553051243472785, -3.7176024704084893], [5.315240702891573, 2.5265798160283564, -6.635837104236448], [0.8287084255576477, -0.16494106909431028, 6.857266831304393], [-2.089121195447355, 0.17227081152387752, 7.032971441766802], [0.7788805068693369, 0.8454264380121074, 4.093838960659359], [-2.1391020751043905, 1.1826702909148683, 4.269895776622953], [0.38093098793023633, -7.438612808360967, 0.22738396820083995], [0.9769143029988911, -5.098654966436078, -1.3015520050727298]]",[-81777.699633458],"[[-0.32852149917143875, 0.26629413491244147, 0.23845298040200222], [-0.343569197251953, 0.19050630230554413, 0.43280822626214754], [0.27133473401726743, -0.9877890686180651, -0.35242181884962726], [0.4060515636630848, -0.0698046665634496, -0.2948646089477292], [0.06411913158605438, -0.04870769419855512, 0.0006273382043894743], [0.013986042720007377, -0.027416562300281055, -0.22686820023461426], [0.03868376991450257, 0.003409291870703468, 0.13007192353568287], [-0.013339949850377633, 0.049032378426986746, -0.05778876358027308], [-0.026321004354796906, 0.028435141374673182, 0.2670138385061649], [0.08969709700196984, -0.1292518954412911, 0.09480793868389115], [-0.03888507711861149, -0.08797538253176068, -0.2697775188180158], [-0.01948380478779696, 0.28449246454392985, -0.11785943389640428], [0.19827911140217536, 0.8109114717759448, -0.4938101506567533], [-0.3125564309771759, -0.29050787223879687, 0.6525571407619933]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.2749780630734503, 0.7936031007752085, -1.9037583572499022], [-1.573821886165836, 1.3218392553864065, 0.3236210384607583], [1.5739887646921669, -1.3219256394261696, -0.3235785372240235], [-0.2751449415997813, -0.793516716735446, 1.9037158560131688], [0.873638731381017, 2.009320187649881, 3.356250808007492], [3.6181812652667835, 2.8236598378166824, 2.676066367109212], [1.1768268161187916, 3.215742551462131, 6.023174313195014], [3.9214564676838126, 4.0301134790155215, 5.342615839898338], [-2.0443907120463156, 2.8833456377927726, -5.961723840877462], [0.5088823702028124, 2.8789721824361734, -4.499160645616388], [-0.7170706922961823, 1.6531104285736884, -8.28219832087572], [1.8361853380600772, 1.6487517293571203, -6.819250470588314], [4.60738951473036, 9.202259972898446, 6.941832667023284], [4.8423965582214565, 6.403479208270553, 7.470833560457757]]",[-81777.44784020743],"[[-0.11680954905265957, -0.16465065759510833, -0.13208525268722995], [-0.20370666174612456, 0.2188314929640056, 0.16878900468110958], [0.2894596843240742, -0.24536189836012576, 0.17307945831399804], [0.05761356851426739, -0.08096943108682975, -0.00045858756058868175], [-0.07916071043767088, -0.056795648725630296, -0.28268538940170146], [0.11529218597438073, -0.014475868995541227, -0.4620957299423966], [-0.033094167991154964, 0.2587908289977697, 0.6130546900118983], [0.18941224588513403, 0.04737522439275356, 0.42459519263951834], [-0.0729785408998169, 0.07794432086139712, 0.05395606940661051], [0.0326255379017695, 0.20021623301400407, -0.15047492392147946], [-0.05972064013876086, -0.06646192207834066, -0.10089482308605138], [0.12775170734159927, 0.03006759737832154, -0.019996575600592842], [0.14521701505764556, -0.8495510598293636, 0.15022593815405957], [-0.39898889365114354, 0.6490043884548804, -0.4270760514476912]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-0.4968666113069927, -0.6696704410412555, 1.9064049335055802], [-1.6305676368355122, -1.026299132565513, -0.7854070251719354], [1.6307533898987219, 1.026348921381174, 0.7854185955368191], [0.49668085824378394, 0.6696206522255952, -1.906416503870466], [3.18446302101889, 2.8463799096672195, -1.5497029775007496], [1.1044901945027408, 3.985999751524254, -3.2913382196746594], [4.875445853851007, 5.207522080122308, -2.0245120202965925], [2.7951126954988554, 6.347014528691535, -3.7660982735106776], [-5.295155708547334, 0.13571278485370608, -1.8456320112600888], [-4.811139565560142, 2.8687338696624334, -2.8226876816805264], [-4.064459869964705, 0.8398288958565223, 0.7330240674515855], [-3.5806629922076993, 3.572974554818292, -0.24432293103002223], [-3.1101732837075025, -2.285680674307381, -3.532205138281545], [-0.4521587286666333, -1.8329218321862573, -4.47994565143271]]",[-81777.51604216782],"[[0.0031043681236233743, 0.08654600265217152, 0.9400842800403892], [-0.2902214511887083, -0.16184146873221106, -0.20590932703886125], [-0.10501275560169622, -0.3514619226661438, 0.47745160061773684], [-0.23792873217836616, -0.21126036131054263, -0.8143382399586919], [0.12550013963977205, 0.19097419191681086, -0.24650022920138437], [-0.09763502243465752, -0.07442663842074039, 0.043158042098154346], [0.12948211214528507, 0.16821312867752938, -0.06955264689262662], [0.1765924613443212, 0.2827189680275018, -0.06059790102107877], [-0.07983593392217947, -0.18761833479834958, -0.7638720850632862], [-0.0471481598629733, -0.10915110268769744, -0.10686225396947631], [0.6549133009980899, 0.0012169418495372995, 0.2028317662800192], [0.04517345898661949, -0.07633815183096335, 0.19732636288942118], [0.018219135009740775, 0.16075975361377967, -0.008510947510185305], [-0.29682703022861423, 0.2845113364515389, 0.4467169250142127]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[0.0756225849479592, 1.4211057386705375, 1.5180429518607015], [-1.1569333646982884, 1.29085795339743, -1.1506936415866709], [1.1569748463115492, -1.2910251648886168, 1.1507798772694047], [-0.07566406656122016, -1.4209385271793522, -1.5181291875434364], [2.25685129595884, 5.10983861445208, 5.240069298609787], [-0.284017798123051, 6.593301930880774, 5.280498190900488], [0.7955540600596049, 2.6232262212801403, 4.655921961346345], [-1.745298394807676, 4.107069555544002, 4.696289391604124], [5.5691185587421534, -1.8188819493629569, -1.3836974819482548], [3.3515262253913676, 0.09657148244110964, -1.6513466056827464], [5.980969708893872, -0.9530211007818972, 1.3984819763484593], [3.7631169223368977, 0.9623632521726826, 1.1305574252370776], [-1.6004568526129848, 4.624301994311595, -0.8424315244113071], [-4.228022350664394, 3.6313867420013493, -0.3149252406804627]]",[-81777.20798061577],"[[-0.14824546771903074, 0.4570891208401035, 0.40931779207592595], [-1.0423257962827726, 0.5357174069415775, -0.3496204461446498], [0.5359431499236043, 0.14582076183486095, -0.04642280498138548], [0.2787032112078221, -0.5672874858448753, -0.2772923947032926], [0.07441913079537003, 0.11258861808758433, 0.08182164941054924], [0.005206517625511026, 0.045554604671603584, 0.05299396207318916], [-0.06524712658690583, 0.002230489786489451, 0.03796420001821726], [0.0761039242038263, -0.11523089084121994, -0.07483184450237375], [0.03772508215017115, 0.12236123232567768, -0.12829955830526954], [-0.1380380282745552, -0.2741233540435336, -0.14727472147422432], [0.4502356358967009, -0.2708557372342199, 0.16159556829028585], [-0.5025505178285131, -0.021857710787697, 0.27699070129200537], [-0.5397273016428173, -0.2585293990841879, 0.17746447717329816], [0.9703204698881578, 0.10215785249938625, -0.1784128548082682]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.506170415847414, 0.8403434380585479, -1.1640396402479023], [-1.4272680941658331, 0.6962325180008613, -1.3442734064333455], [1.42734699966781, -0.6962559060061303, 1.344447601504939], [-1.5062493213493926, -0.8403200500532797, 1.16386544517631], [-2.901022123284725, -1.0912492402474427, -3.8451867734704024], [-3.6631735067259683, -3.1444264036980867, -5.810359148603273], [-2.567890171816394, 0.864833864810697, -6.018345972924507], [-3.3302473074482655, -1.1886426725039398, -7.983389859436831], [-0.2757404906829075, -3.1271415180432935, -4.895489024456016], [1.4324800233699002, -0.8884413640864719, -4.041956391321894], [1.9969727194207993, -4.308784124411163, -6.344058778589815], [3.7050840707899977, -2.069888389302722, -5.490212617910429], [7.534220230049187, -4.062851424285428, -6.2124814014440695], [5.7589131294801446, -2.7925392801421993, -8.05715909126074]]",[-81777.45037340256],"[[0.14671643182596372, 0.04065877418119669, -0.04510440425983961], [-0.04363430836813912, 0.07662303021830458, -0.01954531075153321], [0.06734674200812053, -0.03635550616308702, 0.12060295674835667], [-0.0833793788307167, 0.02522478820654056, 0.03972078895093451], [-0.04230894509539361, 0.42909693964670026, 0.34897232210240275], [0.018021566191689563, -0.3477191143085593, -0.40095013222392223], [-0.03408072138691242, 0.053335661871723894, 0.1472612488862309], [0.039610596550892364, -0.007992520267315858, -0.029535728400713647], [-0.47624302719938294, -0.24179104547677754, 0.2587052626373842], [-0.6526810680026959, 0.6088344789561051, 0.04203470079659069], [0.4760783222400591, -0.32108154527359084, -0.443352223296], [1.038663514920599, -0.3351429162155506, -0.3369599158214535], [-0.44332759211413425, 0.266543532056594, -0.545955545374725], [-0.008840635108127454, -0.20057762747361313, 0.855792159084166]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[1.039931664349521, 1.0238117966168456, -1.4832620261174094], [-1.3226737034900224, 1.5965485042654748, 0.17456251204988094], [1.3227978350456222, -1.5966802806689357, -0.17449660805610578], [-1.0400557959051215, -1.0236800202133856, 1.4831961221236356], [7.056053471395476, -4.628214985174084, -2.1542108032543847], [6.913592548674167, -2.72791353706286, 0.08785809657580934], [4.771952856457235, -3.286743063020748, -3.43608302000143], [4.629810956426618, -1.3863930079971871, -1.1938035735234416], [2.4795903740091028, 1.0067253236213762, 5.345249267487309], [2.1852290694161236, -1.3253465899880459, 7.115307365938999], [2.0070583724656874, -0.7114023619164543, 3.0033249132732798], [1.7126032548697392, -3.0434060803639897, 4.773750457694289], [-3.418044704963119, -2.095026803706202, -4.131081686657635], [-1.071891619829132, -1.7350925726227429, -2.5391466771152755]]",[-81777.59372136866],"[[0.2867512827606695, -0.26851212398846835, -0.24140095749006807], [-0.2659722326191642, -0.13566628714471057, 0.06919253798530701], [0.6423791661759918, -0.34175723701102473, -0.2764557572733211], [-0.2950731769511689, 0.10951038884155181, 0.2860781675819156], [0.05292896454943478, -0.07673425620238744, -0.023435834209384214], [0.07127646966859047, 0.012592704584405125, 0.06869235530052938], [-0.02356293933534631, -0.0009445528597985033, -0.06587591592271963], [-0.028533511835861586, 0.09978837394157104, -0.0839433763311424], [0.14640949336133563, 0.40127280584857317, 0.6638725720136964], [-0.02466179857910976, 0.09885470302479225, -0.1448786576950634], [-0.21391559243125588, 0.03604281356641135, -0.2887817868908036], [-0.047619093662061455, -0.34562345838839603, 0.0765914056319842], [0.22041483058577876, -0.12078740779084636, 0.15112392213928336], [-0.5267133987062982, 0.5357148358369986, -0.2001751467628334]]",synthesis_3bi4_1bi2
"['Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi', 'Bi']","[[-1.1130694042515208, 0.17113558184941413, -1.749715352128662], [0.7865598421153075, 1.9003328257150687, -0.3145849476227772], [-0.7865502831461709, -1.9005221092074402, 0.314619550883099], [1.1130598452823852, -0.170946298357043, 1.7496807488683417], [-3.256621281681955, -4.137931457418292, -0.1354429846661258], [-4.423676998514946, -1.6257607677871388, -1.1280622670435991], [-5.865151023711189, -5.4671502803662415, -0.433115326049671], [-7.031964641082192, -2.9547192358128433, -1.425883172100255], [1.940178983155844, -5.100037309466433, -1.1590705725759836], [-0.3817949502532803, -6.85031429617554, -1.6099377172506115], [1.1311524749993518, -4.7503211242134515, 1.6486034854348843], [-1.1908023519869457, -6.500843632435321, 1.1974399927699177], [-1.8407845393440279, -0.6512489294529418, 3.9440648042531747], [-0.0222887821875567, 1.4733308300917305, 4.533537492961491]]",[-81777.26976097387],"[[-0.058123007175529026, -0.0003271803081789056, -0.36189803615186594], [0.033812673450144624, 0.17466577841708278, 0.11438119219998776], [-0.6241968288149842, -0.5674520365379243, 0.33848144408915015], [0.43743426046467293, 0.5977684448485544, 0.8165031100141188], [0.4987001344553478, -0.35173219717947685, 0.12629857045570114], [-0.06916806106971596, 0.7476993230411404, -0.0662936175726064], [-0.24997538557230622, -0.17427023968866603, -0.034680503520867156], [-0.18235302115332847, -0.10084982875592077, -0.08509440842902073], [-0.010819413756343389, 0.021099605175983253, -0.17231033809026833], [0.0174509712369144, 0.04201614770594941, 0.006200696917449469], [-0.15424385470158553, 0.198617777297307, 0.08716820996026335], [0.042638015628236825, -0.12767930503665767, 0.14628926851122664], [-0.04022335762076135, -0.5072844355791689, -0.42838402376906504], [0.3572145120509565, 0.037654366489833314, -0.49399079646446625]]",synthesis_3bi4_1bi2
