idx,config_id,oob_model_count,force_std_rms_oob,source
1535,62904f22a7553512a0d3114071da575ad5e1310e,4,0.0014949503420364203,bi4-6
1536,2c261da0a0bba8201f96860e30563fc7175e85ba,1,0.0,bi4-6
1537,d3870bad52f43c7df58283c6f48d7c3a56c10ca6,1,0.0,bi4-6
1538,fa2986d2dc162841a312278be7c8944f91099fc3,4,0.0014791456475918847,bi4-6
1539,57790f4577c4bb2c9b3f00f85f5c116b2ebb6684,4,0.002034601053891127,bi4-6
1540,1ba49b784a4cd394ef9a713df1b28080a9beac88,2,0.001820964713737358,bi4-6
1541,53b090026cd643ba72904201ac92a62170b6778b,2,0.0007640578277931846,bi4-6
1542,1f37ca5d3a0251124aa00d06c833a7fd4e99ff30,2,0.004726970862626792,bi4-6
1543,028786d35127ee6d0463ae7125d2601b4b7ad759,3,0.005806718545065596,bi4-6
1544,cb85df04c53109cf2b47a5b45f6d98528598d5e6,3,0.0016699495199049518,bi4-6
1545,879bbc547936120a57428968863824b945068390,1,0.0,bi4-6
1546,4a626b1fe359e4df63382fab849f4b5a7e8eb7cf,1,0.0,bi4-6
1547,d77176933ca9cee169a23a2613634d9b435d4354,1,0.0,bi4-6
1548,3053d3d1aef60b1fc3aa227b51b17961910ada6b,3,0.002414469543241799,bi4-6
1549,78413b9270d473fbc4285d8989645feff2e48006,2,0.0026841423026216513,bi4-6
1550,1173ff686869854828e16e7ab3329a455d710b9c,3,0.002804277315320758,bi4-6
1551,a2a8aaf6f66e1af856f8f97dba45c26b015d0d39,2,0.0014171074399383114,bi4-6
1552,7d0d768b054a3811ececbccc328a913d399e4cd6,3,0.003105457129696403,bi4-6
1553,cd1aae525c638ba9473af407f530ac50e34285e2,1,0.0,bi4-6
1554,01b2ea9efea873d1eeda83933f51680816bbd782,5,0.0016176523273196243,bi4-6
1555,864c90dcf4c749cc88671d05f838e242e751e239,1,0.0,bi4-6
1556,464ceab40095fd95be6b8f9d712299165facdf22,2,0.002221903838401622,bi4-6
1557,a8b76e8688fd3b8a01f22383f841a448be032a31,3,0.0021963853432026663,bi4-6
1558,582da740f0e8ff72dc4b44434ffb3c3a3ec2fe71,2,0.0041076606245739646,bi4-6
1559,3b8e7d6d3b92246ecde0d1b8779f3c6c9c00639b,4,0.004081636389715126,bi4-6
1560,790fcfdfd038bf867bd501b1ef4725b21aa28871,4,0.009608314095929797,bi4-6
1561,7c9b780e5c4563c64b8a079c89ccd08c7d085097,2,0.0018096171012838198,bi4-6
1562,fe71893af759f571620372ee9b000e79ec24d427,2,0.0015156038420251492,bi4-6
1563,6f5e5cae3d407238d9c55bf4df518f739ac19f88,1,0.0,bi4-6
1564,abb8f93669c991bc54c4b65c57b2a253fb60d17d,1,0.0,bi4-6
1565,2e049d86adc4434d6c590c525e68f727c5b64991,2,0.005280214082673952,bi4-6
1566,2f8534d9f1a4350c74ddc28a4d0e687bcdf308a2,1,0.0,bi4-6
1567,60b334201ce5f24bab8288a02b6ff4b4b02cb41c,2,0.0021858521573876674,bi4-6
1568,3dbddb7b367e850d74abdb2ef054b7bd4d796252,1,0.0,bi4-6
1569,7f5090c0ae84bf7d2fde7330836623b6ff40e566,2,0.00387348563137535,bi4-6
1570,6b4dcd41130095fbcb85a781c895b4cb4fbf8a96,2,0.0017478947329513687,bi4-6
1571,321209aeb0656b4c5bf50f965013ad4e7d223599,3,0.001878934070787231,bi4-6
1572,cd40e6ea3e9ddc8ea3928fffb9f460e049a40908,1,0.0,bi4-6
1573,b52894811485726222157b0ae3e8569cd9feb7cb,3,0.002016844019471158,bi4-6
1574,22eee144b23259dc260542a51370258841f2f69d,3,0.0008845536338757693,bi4-6
1575,8532b66329375e80a36ea4ff13acc00bb862bc05,3,0.001611481400550267,bi4-6
1576,feae4d9d0a1c483cc30d28266a7ca78ca751663a,1,0.0,bi4-6
1577,3fee8e1731a6d40a78666e0ef022820df40cc862,5,0.001450105486170988,bi4-6
1578,986e0cce3a322e534dd021ec2ee5402cb9960162,2,0.0011096965904377235,bi4-6
1579,e528c1cafc553b65e5d0241109d1a29694afba83,1,0.0,bi4-6
1580,41dc6523fff772889b3d7fe421880f85f12ddca9,1,0.0,bi4-6
1581,dbffc189e29019291e032f8590926efa044c61d2,3,0.0019338357262902212,bi4-6
1582,d771f90337e811bdff2d7b01270ec41d5e7842a0,2,0.0018011595864142903,bi4-6
1583,6bc4c360385b5e0d6df2e982c0207fed47ad172b,2,0.0025834412469115534,bi4-6
1584,61cb4c25c33b5024e06e423a8afe39d223d87151,3,0.0035308116406420165,bi4-6
1585,86e5aea5fe9a1842aecc9d2c647aea160324b946,2,0.0009796000046040007,bi4-6
1586,e308ae7d578153e8ee2ca38055fb88aefd6c9f24,5,0.005032216442484079,bi4-6
1587,c857cdbc5dbeebcb8048724e9d64cf6df4f0b4cd,1,0.0,bi4-6
1588,e80423d75d5d9cacfb13f90e39f9f8aa0a631078,1,0.0,bi4-6
1589,959267c7556575b3be0712b3f03750ab660427d4,3,0.0011884765053007005,bi4-6
1590,58878225903f50096214befc735634d63fb343b9,4,0.001081339705224331,bi4-6
1591,e5c4ab4d3bc7d25f29fc564b65ee224c64ed85b0,3,0.0019119877597946985,bi4-6
1592,60ac75fdaef8642d2de931ad839be3a9a7574666,2,0.0017040928624508253,bi4-6
1593,c05530524a5fe5e462186b0296db6829c6bb8951,2,0.0032287481656933076,bi4-6
1594,84c5064a03efdc7aef0c4f390bb796e39f1415e1,3,0.010288680177554422,bi4-6
1595,4c29fc2feffc3664e5a391ce9b9ef0a5bf5d83b8,1,0.0,bi4-6
1596,47e0c7b637ee1f24373ca6e7523b2438fd92f57a,2,0.002319862350496647,bi4-6
1597,ce7f265774946a8300d8705ae84090870d08135e,3,0.005150473420042014,bi4-6
1598,70dd419c85a4d1c65900f026b9fa477f52f9c526,4,0.002803562314857729,bi4-6
1599,5820a1491b2223865320049ee3e6fb68c834a4c1,1,0.0,bi4-6
1600,dd5b9c35af4a7fbff21ee7c1c169acbe84bf240f,3,0.002482858855030444,bi4-6
1601,43ff2c88fb69a50c276b4981019eedee2922d0fb,1,0.0,bi4-6
1602,8ff7de21b2a92eff4df5e5491ab29b00eefa9498,1,0.0,bi4-6
1603,607ffe7ef861aa8a1d71ecac47c6defd9502cd32,1,0.0,bi4-6
1604,56002bc7da6c4e297851b02e90039df1e7447376,5,0.00245700412736744,bi4-6
1605,76cde0e643f667a616c18cece89795edb2627b33,2,0.00158383433652223,bi4-6
1606,b313d636b9462144584ede26b6683db107e72290,1,0.0,bi4-6
1607,87c90211dfb315c8549f029c58c7acc6c2130283,3,0.0013982045542815476,bi4-6
1608,06080b3ccf05e1d2deb04ac37149dfaa1c9d9f5a,2,0.0014260141008338222,bi4-6
1609,d1f43bae8f5669b3b1da3aa6d3df732935b50156,4,0.004188262454672658,bi4-6
1610,bd7a63d720bbf77015a8d0d37144f4a4d0231014,4,0.006376474079070453,bi4-6
1611,14a626c6495c8ad3e9e5fa8cee70acfc4762eab6,3,0.004479406700659652,bi4-6
1612,f6d00141fa5caa8acdf54bcda35afe925c0bc939,5,0.0013116870559054727,bi4-6
1613,1e9566a6e3c0fd92d6bb43ca23a082bb1b586558,5,0.0028712067939210568,bi4-6
1614,e3fbdd05d646285a7cf9dde7ea03d8bb9cd9573f,2,0.004400634970634772,bi4-6
1615,abf2de5da248bccc748942cdc426973c26bae8e2,4,0.003868438666100881,bi4-6
1616,05cc0904157b14367b2fcb016f00a575958f3808,2,0.0013245187101116956,bi4-6
1617,d6aca3c2a6f8185f4ec7a2a64659c67868344b03,3,0.001272714412701205,bi4-6
1618,c9f46728519584718fff8d380225a9e7c8cf93b4,2,0.0025765268823669976,bi4-6
1619,ffaadf78d365ce51dacb7d68125bbdf0fffca5c1,3,0.004371751233995954,bi4-6
1620,f54e34d647d3e6f8e3758b669ff3cfaae02e9489,1,0.0,bi4-6
1621,aca404e689f6606e13d30958d8b859222e6fe0d4,2,0.005185990610427605,bi4-6
1622,81f341ee5461af950f920c9ea9de5085461ec5a9,3,0.0036236857247210963,bi4-6
1623,1de820d6a48cd236d3f0e2d41fe89958f3b3c5b8,2,0.0017940277203203738,bi4-6
1624,553399829254566ffba79b35cfb1c1ddf0122a27,2,0.0025055954714886847,bi4-6
1625,575de67943c562abf91c4af7e5ed1033a2a6e838,1,0.0,bi4-6
1626,abc1757a8ab23487d50c8db659e15753978538c8,3,0.0021118685673492004,bi4-6
1627,6bd6a441fbb79d71e1da4789e1396557e67d6b6a,2,0.008369047983603455,bi4-6
1628,be0e9514360d7927db1cb0af9d9681e986cbf150,2,0.003932754957837113,bi4-6
1629,8ac005ebf68144dc90292bb626f0c4d73f30ac8b,1,0.0,bi4-6
1630,c6405e48198eb8c8cc65c5d7280fb72b496b486d,5,0.00930143717555044,bi4-6
1631,c8fcc2da558bc69fdf72a77588f14a4b8c9e7031,5,0.004314876095347816,bi4-6
1632,6afed2ac5ff129d827a962d9de638325a459f3be,0,,bi4-6
1633,3f6f519c39d3713b36c9fca9fef5fd95d2caedaa,3,0.004012576324027587,bi4-6
1634,cbb9887185f6bb4fbac40a1a26e639bb0abfd208,3,0.0013933320119224634,bi4-6
1635,7730e0aa2df2f93ab434e695ac2a37086b67a07d,2,0.001355629637630097,bi4-6
1636,a0112b76fe277b867495206fa30fd2e0a396aa0b,1,0.0,bi4-6
1637,b1fdc0c5aa3c8115af263e210358a123e9e1db88,2,0.004851690500921556,bi4-6
1638,5704c96baddccf5791191e190c95f6696bd749ed,1,0.0,bi4-6
1639,b4d3f61d7d87aa1ed3cf0ba1f4ff88d7aea73eef,4,0.006674646399493158,bi4-6
1640,4726a456ddfe7b76c978f4d4054e3babd07a34d1,3,0.006837377093410636,bi4-6
1641,9918fcab60581d0735f685cce8425ba5d539d8af,3,0.0015463548531353998,bi4-6
1642,87f3eb2326a0041614cb391f3a64449f7717c566,2,0.0018657945791574191,bi4-6
1643,e9313c9213e7e5ebe7a0032ac192d6c255327a19,5,0.0013667798312800964,bi4-6
1644,bfd97d916dfafb4d58cc2cf43de53968345edd3d,1,0.0,bi4-6
1645,0cbff21b4ec084027cee768b58f08e68b2672c2d,3,0.0016683019480633575,bi4-6
1646,4711b989d4ea51d1e42d317f9e59920a5cb36176,1,0.0,bi4-6
1647,8b75c0ec16862d39b1d61f30e8a180674455bdcc,2,0.0012335778225571721,bi4-6
1648,7ed0a8c02dfe26eed941d2e08cc76d49011bc899,3,0.0014456079425759186,bi4-6
1649,6bac185d8eabaa1fa410df5f50c52b73103341ce,2,0.001449332076995563,bi4-6
1650,48156374488c969f35b6ce7219ecbf2397beeb93,3,0.0012320130865759553,bi4-6
1651,85be46947407428cfb9817c02a47387d61fba43c,3,0.0035815319394065337,bi4-6
1652,3a13b3926a2d529b67d65cae47be5bb9f7b5df40,2,0.003399077730033624,bi4-6
1653,e4abf69b46773061be0894f7e904720c8e4364be,1,0.0,bi4-6
1654,a77b2072eb4a517d12247f0b62aa5aa022b62fd3,3,0.0021733113813156815,bi4-6
1655,d0c7c3ce4bd13a0414d0ff6df22897831c733625,2,0.0016863854256006629,bi4-6
1656,3ccc0bef7af29977c1e824ded74c52472e1f9dcc,1,0.0,bi4-6
1657,c62441ed56144a48c28dbc0cb4b6c017b58ccc60,5,0.0016569164874642942,bi4-6
1658,efb5833654f55ab02bafc5ab04f35c1148469335,4,0.006930402062106675,bi4-6
1659,38bd9b9a353ee0f54c8697e76c8e4f0119755798,4,0.0014342534914988873,bi4-6
1660,526bfbf87bfe9d34f78b2ad07c7372d7b1b6eff7,1,0.0,bi4-6
1661,462fd27033dc4af2f4ed1ac9090f72b199465f06,5,0.0043635096505489105,bi4-6
1662,e9b4a835bb280bf6cd53e9cdeba945566510d2c7,2,0.004696018159232874,bi4-6
1663,37ab5ded4eade4c92501d9ee979bc87a356b673c,3,0.0032794126524248665,bi4-6
1664,2ce7def0373d66a1d5357bb154b8de5d98a27c1a,2,0.002441003941594386,bi4-6
1665,f70f4fd33ee97dc60a4a77e827bd49ad934a0663,5,0.0023814353849882556,bi4-6
1666,1a03b2e15323766a5d1032a86107de0074220a6d,2,0.0038438398372295153,bi4-6
1667,7818ace6c424f203f6be264e2c800d7b41f02de2,3,0.0029426506682097525,bi4-6
1668,a27ac3146fa30ffbbd8b362aac4e16854f924b03,0,,bi4-6
1669,04e58576d322cc0a4b32518c96c323abd50da70e,2,0.0016415864437000602,bi4-6
1670,fb9e96740d8dfafc518eda472d7c62a1cd054830,3,0.0015629057714616368,bi4-6
1671,805faaee31292c7e6b50188003c1394596d087ab,2,0.011431196727223517,bi4-6
1672,b9f253b09f0c446e14eead567aca0225e8ec95d7,2,0.005820303231601861,bi4-6
1673,6643626c9cc6f8cb430c30817eed5f0f49ab5b00,2,0.0014189294635073028,bi4-6
1674,07d690fa56331a9738fcfab9638086c99b07b6e4,5,0.0024291181723654176,bi4-6
1675,b6139f5980deb39cad3f8f7ff2140021a588df08,2,0.0036572907759446797,bi4-6
1676,e7399b1f89de9495719afd67659046fb12212ded,5,0.004609468800489009,bi4-6
1677,781a113a358373f5534d21d149eac98db57495d5,5,0.0044942215491593634,bi4-6
1678,f3dbc4571227c6b490d90931ef85fc4bacc0c7fb,3,0.0013676702776915304,bi4-6
1679,1de4247701c4f34302793f9dff6363564a0976db,4,0.005458492056827501,bi4-6
1680,652d6d44a6ac511e1aa21f6b6b67c565cf333e7b,1,0.0,bi4-6
1681,433880e7f24ab5cce302709c71f78e11b73f7b42,3,0.0019291629768966084,bi4-6
1682,5b0169832257dbdec0fb0d87afb71ae191ba25c7,4,0.0019509093203734739,bi4-6
1683,07798511007fc0a989257efa1c605e9eaad6ade5,4,0.00241361811507486,bi4-6
1684,a5971644a95837721685457c60b866e1bb976f61,3,0.010765229114054002,bi4-6
1685,eee04ec0df29c44517a29635120d18a73422810b,3,0.001617902218550526,bi4-6
1686,14438a0775f4c43b8a3fecda1ee4d4a99939a898,3,0.0020004327176713966,bi4-6
1687,5fd08d1feb4519e3e5cc818272c5ab5f9fe3ea6f,3,0.0021567248633835158,bi4-6
1688,74ceecbf766138db8e5a0eadcf871079b5328add,1,0.0,bi4-6
1689,1ef76fd1d14d3ca0da8a71cd2c63a00fcd3472fb,2,0.015159090704122493,bi4-6
1690,5dae5019217b2381901e2232092ca37fe5497651,2,0.002570992400313917,bi4-6
1691,5ca129fe23d2d3c75a4dd952220749d2f1047fd3,2,0.001176130197334779,bi4-6
1692,e15a28968123fd51a4b638d52d9ba84ae5c98f3f,2,0.0026035516371692934,bi4-6
1693,226cba80861f8ce905ee0b36373a1d91dad1a40c,5,0.0012837328203780059,bi4-6
1694,164b4d1610320d7e18db3eb57f0e04ba68145a23,1,0.0,bi4-6
1695,3ec4557c9ac10e5ddfd0ad77eec05496ab83d51f,1,0.0,bi4-6
1696,7309718f38798955aa155e189c6949f162cd6ea5,2,0.0028657632535025296,bi4-6
1697,4541a9fbfc7448e1c4d69ea16f9a9fa0d64d61de,3,0.00799184132933884,bi4-6
1698,4803cabf54fc384c9e21ff47523f72385436ae0d,1,0.0,bi4-6
1699,85885b3320f9105f30aefde8ba65f6bed4991c6f,0,,bi4-6
1700,8a6223121494650064633d1da257872e1f7d95d1,2,0.006526801219041622,bi4-6
1701,a797274cebdb53c8ee8c07c0f4d51c55b3c3586e,3,0.006402496395637267,bi4-6
1702,4a72b125b3d31bb7217a28881d9e97fc28d5de5c,3,0.004656285281649412,bi4-6
1703,6ce5eeda6865171f148facd5dc840e8952659df3,2,0.002730853447807115,bi4-6
1704,6dfbc6f605640892e12be627034b196056c31f61,3,0.0015576751803824894,bi4-6
1705,4f0e2ad380badc432edb969c2ee1bfc4acabb7c8,3,0.017860421059689,bi4-6
1706,af8937a3be81b9097f45060de873260121a447f4,3,0.0027165600683489144,bi4-6
1707,7691cfaff9ad76748f9e18d2bfedb275968b52d4,3,0.0012480474484717324,bi4-6
1708,3193be10ef62a3f05fe4b68f2011a20173cd977b,3,0.0036917291804029234,bi4-6
1709,3740a2b5915642ca9c85514103e076d3a0dd6b3b,2,0.002627557162003091,bi4-6
1710,f34529f10d08fe3e81b62f36f40a8a55192a1d22,1,0.0,bi4-6
1711,e3bd1a7e6f7d899a046e36c841cdbaca83a5cd3b,4,0.003547126590630132,bi4-6
1712,3a6a4f2ab4186b61287ef3fdebf7f07159c72f60,1,0.0,bi4-6
1713,827830838c2ac2498e1959b399835b4d90cc7276,1,0.0,bi4-6
1714,28dd888a94881d853fa37f663d11a65b00354ff5,3,0.004939424030369423,bi4-6
1715,2a5ff094e3b782e1c0ddb49c8d3a1dbdb3a5f371,1,0.0,bi4-6
1716,a7d0e8a1f1711ad6e67cbfd7b9b7b863399c0fa8,2,0.001514137402322687,bi4-6
1717,5ba77df024f6aa877602f4424cc46377aaccab5a,3,0.004081520596242793,bi4-6
1718,9b6f80507640e147ee5122602e0ee4515c063517,2,0.0022400664078607697,bi4-6
1719,e12916fc33b0b2bbdf1bc5a99dc8dd3b7c3b4efa,3,0.001345837291614051,bi4-6
1720,e96e9c0428049e0ea02667a0a7bd41535e186c4e,1,0.0,bi4-6
1721,a57fe3461a9803e07fd41e1487837ee4cfb55c9a,5,0.007447034411463752,bi4-6
1722,ec097d4ba780974a309b8baf765ed7391ad2f85a,2,0.009096062022628753,bi4-6
1723,e6fb57c7944355025d86aaeaf905bdf85b22eac6,0,,bi4-6
1724,01783cc5f0202377b90be540e13c09c55076fb72,1,0.0,bi4-6
1725,c686c2555fc0bad8ccbba5bd20e6475f383ad3a9,2,0.001519634958879271,bi4-6
1726,0797ae6c6471fb4b9bbfba94b367b5c2acc9d232,5,0.008439821975477574,bi4-6
1727,814265f84d8e53c48fb04612c732eed181fe72e5,1,0.0,bi4-6
1728,d5e749bb5667fe54afc8fe9b613406adbb070564,4,0.0011422560634338605,bi4-6
1729,721552490ef646dba523df0b8ee230c85f0071fc,2,0.0009575316126409211,bi4-6
1730,78059f2ccad12a617fac55fabed02d959f4b7e15,3,0.004050661903533132,bi4-6
1731,ca3035e60cd6f8900092c8c76d3fca785f79260f,2,0.002226844473174851,bi4-6
1732,49ca538bf3a914a778c4c24f0e1ca9915b1c9a97,2,0.0009667754726563465,bi4-6
1733,db1209d600b6b72b2fb8065934ae3759c17c0e24,3,0.001129968846762445,bi4-6
1734,71badae82f77329c24f9810e4667ff11940f31a5,2,0.001757688101676536,bi4-6
1735,8305d57db4ec4d21b90275fcca46680979a94b3c,3,0.002423050784590004,bi4-6
1736,055d3ed32c13d6a4edaae76485b4fbc30359c38a,5,0.0014843219982578959,bi4-6
1737,ecd7b6f482fbc5eb27e44685c9071e9b3f14f851,3,0.001189853187080021,bi4-6
1738,dcaebb554b01534ebcf31213881342ae54ac09c8,2,0.00319085561093141,bi4-6
1739,45ffbb32487ba47b944d82045a7cfdbf8da55aee,1,0.0,bi4-6
1740,87e9010c6245b7a2c7a02cb7156fb7d6f04af448,4,0.0021749407436807665,bi4-6
1741,f885b26fd732baeb7c3cd796d36be81e446c9701,2,0.0016753911909835196,bi4-6
1742,41e5e785f9c474c04ea1eb11dc90767d8f3dff0d,2,0.0072360238145044884,bi4-6
1743,b051bfd2a28e4803afd6a63a5d080971de100be2,5,0.0071758396714961545,bi4-6
1744,adc19e8c445d08bcb7072b70826dd85c197fa64d,3,0.0024108829326660083,bi4-6
1745,087f5dbbc2866373a84eee684cde52f89899da3d,2,0.002085199375604177,bi4-6
1746,bbe7c1a08492e973798ad0b011364e71f21e40c3,5,0.0028155355972625676,bi4-6
1747,4ee0e7c5edd2699435c2588d67dd5e9ea870f9a3,0,,bi4-6
1748,455e6322cc030be150db804b783b2007828d5fb1,0,,bi4-6
1749,d51324c23f12ea7e80505f34c80a48f68f3b2951,2,0.0014529556762193357,bi4-6
1750,305c73b4641d5d2f09f7fa291529c40ed1c4d3fb,4,0.0038528542140429094,bi4-6
1751,1ac18a19900648ac37a1f3a6356a3f1fb955ffc1,1,0.0,bi4-6
1752,b6f977713eaedc98544920fa34c70503b96cc0cf,4,0.0010837685278966146,bi4-6
1753,f45386632bb4dc2d0748c94609ce885aef016f7c,2,0.0018997997890567435,bi4-6
1754,1176030a2e25dcfc6c930090191103583246d4e6,5,0.00244954966816704,bi4-6
1755,b3e159d83a49d888ed20d73397aed65c72d1a4e1,2,0.0024672314885154987,bi4-6
1756,d6e1d518354619ebf2d435ca82a1b8dc8064725b,5,0.0026404589971157225,bi4-6
1757,ff35f4e76e6c7f40ebe109621ec3a2440c645638,3,0.0015861904533226582,bi4-6
1758,78caadfedfdd5c8fe489266c72d6d776dfb1ae5c,1,0.0,bi4-6
1759,720e069a475ed8494ae91be0f88df128a206e719,1,0.0,bi4-6
1760,eb8323b198fbf169775b6c3710bacd34bd7bc1ce,1,0.0,bi4-6
1761,95e5b74869648184ce26e9e8c9c77b351f00ea11,2,0.0038056221900989863,bi4-6
1762,1e5a6c517fc4d0a9a3d5a925e9cae5be5e8ce910,1,0.0,bi4-6
1763,2bca588f1249cdac0fc0a057dddb28975ae72760,5,0.00128671559298672,bi4-6
1764,b0b9fbb1033b0069c6115cc24a802781e0c35b16,5,0.0047647888708640266,bi4-6
1765,e1ec1d19a93dfb08892e4307be6e448d8c92b14f,5,0.004625302428682604,bi4-6
1766,c67937f4d26247a70dfe641f5611658cf053f0de,2,0.0021824602097563076,bi4-6
1767,205f38031ffc4324c2dcf3022c8db91c160db0e0,2,0.0022171687751283246,bi4-6
1768,8f21c8a423bfe33672f003a41971e21bae682c3c,1,0.0,bi4-6
1769,5b04ad689035b33cf64b9e99d5cb5411a4ee7f8c,1,0.0,bi4-6
1770,0845694d4d585ae9fbfef1e823524941dcb8e951,3,0.0021159498503330923,bi4-6
1771,0bef2702715662db8a5e4181b727e2754ed8a240,2,0.0015663332034366042,bi4-6
1772,376b7a1e3f6e0f83354109716815839fff4713b8,4,0.0016686292867097012,bi4-6
1773,663e39676ad86787a3b854427f9346d7999e6223,1,0.0,bi4-6
1774,d4bf2153f749378ea58340d3fdf2fa8740504d5f,3,0.002708817486354912,bi4-6
1775,36ac5dd57ea1e7899676ecbfdd97efef6d4c5ef3,3,0.0010717753151165935,bi4-6
1776,fde5ca2a8b414b4b8bbad2a53404f8d7f737c34b,3,0.0020916835890435093,bi4-6
1777,ff761ece6fa8db63269bfb4e9afce89219f64add,2,0.0025922023295311953,bi4-6
1778,38e2b0738b34923282c7fccb9e53c9feb33d65d1,3,0.0026173647752047945,bi4-6
1779,eee0c4200f45cfe36244315a11d95e2654080534,1,0.0,bi4-6
1780,f5183e0992461ecbf1d13e3b48d7fcaf195c5526,4,0.0017441630316224995,bi4-6
1781,e488bcb91ea63f912eb61366476ee3fd654ac3d4,0,,bi4-6
1782,52755d705ae2899503fb7dbe2e88ad6c9614a898,0,,bi4-6
1783,5552d07690e5ee8e35c8e78b14053995f18f5941,1,0.0,bi4-6
1784,ad5a66afbf35638e6ecb494cf11406afc9d1fd27,5,0.004396531458454084,bi4-6
1785,3b5057b7a68131d664a81f3a5dd42c900702bea9,5,0.009973374137854934,bi4-6
1786,1185cdc945f293d57d5d03d678ce998f27cf19fd,3,0.01353921463940222,bi4-6
1787,92d3f7d682044f0906b4e811dde89f2809b659b9,5,0.004135654220286167,bi4-6
1788,bcdc56d20c0d91baf24d79d7ba7005dfe115f75d,4,0.0011250253331185358,bi4-6
1789,36a84b511f95bf6adba1ac9c29577c2f6b0d1a4f,4,0.0012478851278424367,bi4-6
1790,dfd262f8d866b0876ff873cc4b6644c502f6af78,1,0.0,bi4-6
1791,6243d4450854d0a056d5e5d332382302415cc6ed,3,0.0024131734242622688,bi4-6
1792,b540bfe413d41e17051060bedd8d130162702cde,3,0.0020022463718688964,bi4-6
1793,045c446ae750da0691492c07498b3017d8b6ca6e,2,0.009876998586393447,bi4-6
1794,68e85c323b1b66934bb091c7b0a4f4e26f2cf6db,4,0.0008043468843721887,bi4-6
1795,4cc5985d29f7643aeb2132a694564049aa95fdda,1,0.0,bi4-6
1796,c3386488cd0e62a187be66041ff309a1f4351eea,0,,bi4-6
1797,6ed9a50ffdac87b05b0124fea3c37ee6770a560c,1,0.0,bi4-6
1798,b0ad57037dc4b77bbd471ad7d0fd86366572738e,2,0.0018398343621143592,bi4-6
1799,0b892e49f441e136c9bcf8f96e97cbba88373115,2,0.0034134706190187274,bi4-6
1800,a61ae0c3c8a096b2c461776341980a1191ffd503,3,0.0012227947054897872,bi4-6
1801,f7e34748d379e2b6b4571f1963222dbc5e79547c,2,0.002998346857995756,bi4-6
1802,752634e1df2ae6bc5ab93b167e1f272f71a63c34,4,0.002098448890448145,bi4-6
1803,38026ad17d88431f1ba7f04f706b681274a747af,0,,bi4-6
1804,ad65ae4add28c5c1b018e057f918f14328a913df,5,0.01714804313793236,bi4-6
1805,cd3473d82a52a18da73cba8000f7d40cefc89108,2,0.0020650591110399664,bi4-6
1806,043c5416948de88472bf1b8524940c367e8898e4,2,0.003161082123024147,bi4-6
1807,79aa69d5cb7c40848f9abaa50b757b49b862270f,3,0.0039765957556629795,bi4-6
1808,74afc04f0eb8c8ddb2cadaf64d226fefe5b50fea,3,0.0021902329950914652,bi4-6
1809,edafe56c876d424c54a65e2d79c08e82a69129f5,3,0.0011679928264826528,bi4-6
1810,661261df97ec1176f93fd0a2a7512f8ac92e21b3,3,0.0015209800260923899,bi4-6
1811,263c96d9789720ce2d503213ad57f3bf35fcd756,1,0.0,bi4-6
1812,29bf15d240f9842cb0362c09fee4aa9897d472a8,5,0.0038555528991949116,bi4-6
1813,e5c3f86844fce806ed35318092f6b57765e79c90,3,0.006089235581219371,bi4-6
1814,9b11e703c738f995d5054a442cacd6692f306bfd,3,0.0015874815426442392,bi4-6
1815,99973904dc1e0058bbe1357efa92dc2dd2ac08c5,2,0.00301901933725471,bi4-6
1816,72a7b06c5688a5a0f48ad2732338ed9daf7a660c,1,0.0,bi4-6
1817,4add531f88b5997a77c30d8e64e7c93729f47cb9,1,0.0,bi4-6
1818,837cf31f0c2bf19362b9f9be858fbac73d1760f8,5,0.0016138103578595651,bi4-6
1819,a9a0115cf2cbd14859708b2f7a49d05a380057cf,2,0.000777062810234306,bi4-6
1820,344b044bf30ae1d26984c9d3628cf1ee408eb548,5,0.0026144676775448,bi4-6
1821,412df87fcf65a2978d148b084e258e2fad4efdc3,1,0.0,bi4-6
1822,e8c22be72ce3deefcc1b154209889d38fbdaf2e1,5,0.0031373775580287016,bi4-6
1823,9785b30dd3d144cc9f57008874d14ef214681e98,3,0.002887390659979763,bi4-6
1824,5e93082900f706848c1cbf9a176604b2482fc129,3,0.001537375761233482,bi4-6
1825,01a37e34d9171e4a4079b843c7befa1d9d6281ef,2,0.0016279247283896416,bi4-6
1826,ea1212988b0ede60287ca5502587e64f3c0cd09f,3,0.0034322084079164766,bi4-6
1827,dbc79d3d038327f69b3a7911350be281199f6045,1,0.0,bi4-6
1828,9ee59b46811838e34ed4f09cb31d60d6c9afc325,4,0.0019412707582529662,bi4-6
1829,7129c70dbb60f60f0c44d1338ecefffc81a6c534,3,0.002106742374633803,bi4-6
1830,632ea293f8473e2b185270314bb6e85c4a9d9237,1,0.0,bi4-6
1831,53e2b770bb69985f1d77064cb64123ba8df31156,3,0.0013097172399630836,bi4-6
1832,3ad16bbcb1f552109bf46ea9d25ca85748afc932,3,0.0017394788920768397,bi4-6
1833,384de201f2d8ce57d34e7dff288918daeaeef3c8,2,0.001744697665851456,bi4-6
1834,d680f83ab423df7f0bb1b4780230a581ace2631a,4,0.009448542598018358,bi4-6
1835,7ea85372b46b17db231a22ad473541e70a6a3bc8,1,0.0,bi4-6
1836,038c62917b9a4942c11c5db00f49aeff2bd01b82,2,0.0056941878654619615,bi4-6
